-1.85182	-29.2269	20.7593
-1.33965	-12.0055	47.5883
-10.4946	-29.4826	-21.5356
-3.5084	-33.2446	21.921
-8.80767	-21.6135	-38.0179
2.51304	-12.7985	-46.9222
8.63917	-34.586	-21.1957
5.54867	-30.9623	-26.1809
2.39193	-9.76065	47.6698
-3.64591	-17.7636	-43.6168
0.0248097	-22.5363	38.358
2.08002	-17.0974	39.3431
11.5975	-28.042	26.764
0.416394	-21.062	45.0661
3.60722	-15.5342	-46.1334
6.22015	-21.1217	40.828
-7.60261	-30.0009	-9.74083
-5.41579	-23.9989	-32.1041
3.53737	-31.6055	-23.6514
4.43093	-28.0762	34.2246
7.08718	-30.5405	17.9262
2.7811	-30.7423	9.93237
-3.5545	-24.6944	-17.3082
0.532612	-9.58601	48.3617
-8.39227	-21.4878	-37.6609
0.710378	-13.4559	47.0149
-1.24036	-26.7119	-36.0711
7.98136	-30.2557	24.3169
6.53619	-31.1817	-21.6063
-1.10155	-4.07603	48.3561
-3.68189	-12.6381	-46.6058
-4.19474	-14.6375	44.0269
-5.92971	-29.4256	-17.4511
-5.54902	-17.2111	-39.8929
2.7791	-12.0992	-45.7864
0.505174	-11.8892	45.4943
11.996	-33.061	19.4006
-2.19235	-8.29088	-49.3453
-10.7978	-31.4639	23.5994
-4.72936	-31.1358	23.0334
12.348	-30.4013	17.856
8.94402	-35.4703	14.5991
1.10138	-21.0767	39.643
10.4628	-28.6297	-12.731
3.7083	-14.6413	46.2435
-2.77079	-20.8119	-38.5157
-2.4679	-9.63802	46.8461
2.15412	-11.6635	-46.4218
1.71669	-31.5301	3.99388
-4.1984	-13.3517	45.2124
0.803974	-12.6052	39.2107
-12.3141	-32.4323	-1.68944
3.79038	-9.64832	-47.1803
2.81534	-17.999	43.3338
9.149	-30.7319	28.3321
2.15063	-16.7104	-46.405
1.47711	-21.0266	-39.6314
-2.34893	-15.9848	-39.4384
-8.80127	-22.9159	35.1421
-4.44907	-14.1831	47.3105
4.68154	-12.751	-47.4404
-8.80579	-22.4798	33.5402
5.41611	-29.8678	11.7973
-2.86198	-27.5082	-11.513
-11.473	-28.2146	-31.1617
-4.11565	-12.632	-43.3103
1.32628	-17.2701	-34.5967
7.17454	-18.8135	-37.5804
-0.707846	-29.6971	5.7
1.77393	-11.5204	-46.4026
-1.62578	-33.8387	15.1772
-12.0785	-29.8604	-19.1748
-2.51551	-13.6217	-46.9779
1.68101	-16.6057	-41.5528
1.54704	-8.9352	46.8762
7.69179	-33.3633	5.65893
-11.551	-30.343	13.5426
-1.16531	-19.8094	-41.3745
11.4095	-29.6014	-19.9314
1.84197	-26.6545	36.8397
0.0468644	-12.3067	44.5094
-11.0104	-28.844	-17.6008
-5.92996	-14.573	42.7172
-1.53182	-10.1185	-46.7042
-8.27642	-34.5349	-15.8781
3.75208	-28.6793	-22.4767
-0.243418	-8.49986	-47.4199
-3.89135	-42.1815	1.55251
3.60718	-33.5933	14.8511
-3.76377	-21.5074	-38.0211
4.97445	-26.3672	29.4612
3.43631	-17.2387	-35.4139
7.84044	-33.4258	14.3018
-1.18951	-31.6594	22.1559
-3.25689	-16.3828	-42.1218
-3.99901	-15.4155	44.0794
-10.8044	-32.0513	-12.2698
-0.177817	-12.7726	-47.8449
-1.78837	-18.0148	40.4708
2.33288	-13.6578	-43.5166
-0.74948	-27.3184	26.0299
4.70514	-27.1283	-34.6499
-0.951705	-10.8338	-48.4042
-0.274087	-4.90669	46.7835
-5.23059	-30.2736	15.9532
3.61792	-22.1883	-38.442
0.0562518	-11.559	-48.0826
5.29312	-24.5239	31.3807
5.91193	-22.901	38.1887
3.56817	-15.4553	-45.6993
8.30513	-32.6834	8.58024
-2.21315	-9.46668	-48.7697
-0.092235	-10.4299	-43.7574
5.69073	-14.023	40.1572
-0.442423	-12.7873	48.6004
9.01208	-22.9814	28.6613
3.52823	-11.2858	-45.3726
-1.57876	-12.32	-45.0273
-5.67153	-24.2296	-19.9953
3.94805	-10.043	-48.0256
7.62176	-24.5319	-18.8362
10.8423	-28.3331	22.2519
-1.81368	-21.3559	-36.1417
-9.73474	-29.5073	-18.4821
4.42115	-15.2449	-44.9679
5.68871	-22.0641	-37.6854
-6.91271	-25.5587	27.3124
1.83666	-17.3151	-46.0108
-2.44484	-25.3384	-38.3947
1.42294	-27.4814	-28.5705
1.6411	-7.59706	-49.1242
2.27744	-13.0525	-45.3364
0.999036	-21.2695	42.0664
5.83178	-16.0476	-44.9271
0.493195	-30.3955	-16.784
-10.7064	-36.7936	-1.8298
0.769245	-31.9498	18.8729
5.0566	-15.5987	-46.0894
2.7986	-11.5058	-46.4667
0.68041	-23.2637	-39.0694
3.4359	-9.10361	48.3586
6.37052	-19.6035	-40.8329
-2.43247	-29.5609	31.1314
1.66435	-27.67	-23.5944
3.39588	-8.25659	-49.0192
-2.56171	-11.728	-46.5714
3.85516	-17.9819	45.7608
-4.26145	-24.7269	-36.4869
3.65684	-22.4591	-37.0057
2.12849	-27.5192	24.9676
-6.41766	-33.9208	9.45562
2.74703	-23.4166	35.1465
-5.1208	-29.229	27.3689
0.704731	-16.1613	45.4396
5.19393	-20.8979	-33.2405
6.64134	-20.1928	-36.1818
6.18958	-29.8986	-6.4016
-5.94842	-30.4897	1.38473
4.03427	-17.3354	-43.0105
-1.12464	-34.4465	8.17527
5.57101	-27.3698	-21.3331
10.2705	-28.6064	16.4346
0.345871	-32.2823	-18.63
-4.31188	-20.1484	-40.6043
-2.06914	-25.3008	-27.5703
-0.646933	-7.84602	48.9798
-1.0751	-5.94215	47.8613
-3.70964	-13.9442	-45.6033
3.09261	-16.798	-46.6129
7.40199	-30.1485	-23.7897
0.580575	-35.875	10.9517
-3.98482	-30.5686	30.5168
3.36044	-28.347	23.502
9.52296	-27.971	-13.6518
9.79597	-25.7727	21.2177
2.30506	-5.69942	-48.145
-2.22265	-34.5455	-19.517
-0.769417	-35.1923	17.3058
-1.1632	-8.00971	-47.6231
-8.20805	-25.1323	-28.709
-1.561	-19.5336	39.5198
-11.7542	-32.665	-5.43896
5.60805	-25.5233	-33.6462
4.70253	-16.434	45.1238
-3.07658	-16.3386	-43.2516
-5.94703	-15.4517	-43.4708
2.65128	-6.58704	-47.0706
-2.16185	-31.0222	29.175
9.18153	-23.8079	30.2525
-4.64937	-17.0833	43.4879
2.46571	-20.1233	-38.9791
3.08544	-16.0742	47.3961
5.80898	-32.1424	-14.6678
0.577975	-28.7674	31.0876
-0.648568	-20.7226	-42.1093
1.52028	-27.5671	-30.9088
-4.69541	-18.6935	-44.2959
5.50076	-36.2128	1.1829
0.716269	-21.1623	39.7586
4.33599	-25.5478	-37.3556
-2.66654	-9.82886	-48.7519
-7.64503	-24.8871	35.086
-3.70318	-15.9263	42.4517
-7.24139	-19.0906	-40.0367
-0.239259	-12.392	-46.8678
-9.95696	-25.6985	30.3777
7.20917	-21.0181	-36.0775
-0.975291	-18.1706	38.6034
-4.37005	-11.7296	43.847
-3.60986	-17.2333	-41.1937
11.6733	-32.0203	9.76397
13.1172	-35.5984	-3.50482
-11.3541	-30.4644	-0.451808
2.90713	-11.408	47.3048
3.83611	-24.8865	36.3668
5.06761	-15.7363	-42.5192
-1.41243	-23.088	-35.3309
-11.4111	-32.2566	19.4432
3.15669	-15.3516	-46.3478
5.78939	-23.7123	-8.51356
-4.25241	-14.2368	44.9248
-6.62019	-22.77	-38.199
2.10796	-20.2065	37.5949
-3.27758	-10.9325	-46.4919
-1.90717	-20.4507	35.636
-8.34787	-20.6796	37.5193
-9.02395	-34.3549	7.81689
-12.0229	-30.4258	13.962
4.651	-30.4273	-19.6795
0.0304982	-31.6139	14.2953
-0.904381	-29.7354	-29.8679
-3.22109	-20.469	41.8773
-0.509995	-23.4453	37.8221
-2.66598	-18.6686	43.6389
-0.393684	-14.54	42.9709
-6.46143	-21.0159	41.9035
5.15688	-22.1568	34.3341
0.289286	-14.0417	45.3248
-0.488209	-11.3712	45.6821
-12.255	-36.3701	5.87572
-4.60392	-14.4583	-44.7925
-1.70135	-15.5727	-45.9654
-9.24066	-28.1558	-34.4326
3.33285	-18.6681	-43.1913
4.91487	-12.5714	-45.8116
7.50331	-30.1777	-26.0406
-0.564083	-36.2469	4.30758
12.3358	-30.9941	-24.5965
7.42344	-32.5818	-17.3086
-3.22977	-9.90848	-48.7281
2.53658	-13.849	44.4079
-5.92008	-24.4105	30.014
-0.626933	-18.817	-43.2799
7.41644	-23.8081	33.6609
-2.36834	-17.4799	-42.0027
5.34909	-21.7215	40.2175
-11.1386	-30.0687	-0.436219
-7.3646	-23.5067	29.502
-3.3665	-10.5169	-45.4905
4.21295	-12.3532	-45.2598
-2.113	-13.0855	43.6426
0.860593	-21.5974	39.5667
8.80028	-27.7519	3.18294
-3.12407	-38.2532	2.80656
6.03726	-16.9152	-39.2435
-0.647022	-10.8704	45.7381
1.98477	-17.4424	43.958
1.77062	-30.8661	-11.6662
4.77678	-31.7882	22.0808
2.88336	-11.2442	37.7571
-0.0567187	-6.12989	48.6851
-4.87346	-18.0214	-39.6863
0.581006	-30.0808	4.44777
-3.06368	-26.6898	24.0059
2.85685	-23.1968	-38.8797
3.40132	-31.1851	2.72766
-3.9752	-11.9592	-46.0051
-2.9026	-12.3136	-43.4577
4.52809	-22.3951	-36.7687
-11.3165	-28.0382	17.3561
7.37715	-28.4989	-33.5856
-4.67378	-17.8247	-43.1946
-1.14156	-6.83489	48.3138
-0.692629	-18.1205	43.8907
-2.14152	-16.7615	41.1757
3.28866	-19.1526	-43.6143
5.36157	-16.9142	42.3771
-13.9822	-34.0816	-11.1103
0.974285	-22.014	-39.2848
0.496559	-34.6426	20.252
-1.05615	-38.3893	-9.77071
-6.32992	-25.9294	-24.9225
-0.985248	-10.7687	-45.6365
-8.13312	-29.6697	-23.5161
7.40493	-27.2284	6.85201
4.84111	-25.954	21.7962
-2.47583	-21.8322	39.3428
-5.80448	-15.5623	40.09
5.90703	-24.8793	32.8902
-12.257	-33.5644	9.23562
-7.65761	-33.8562	0.016936
6.12465	-22.0513	34.3917
6.97192	-17.5292	41.9825
0.0556502	-20.1531	37.3706
-3.77706	-16.867	-40.5952
-11.863	-31.4027	19.6051
-8.03247	-36.5851	-16.4137
-4.89013	-38.1546	14.1603
-0.799985	-9.82371	45.1634
-2.04945	-9.48687	47.6004
-0.893779	-28.8271	-6.41258
0.719997	-10.5118	48.3741
0.639085	-29.379	24.6043
12.0035	-34.6106	21.9304
5.13986	-25.2903	-38.7177
-0.437665	-10.0651	-46.6581
-8.78734	-34.5436	21.4614
-0.314344	-14.944	44.1573
1.35959	-8.70974	49.1888
7.81581	-29.686	-30.0525
1.88235	-9.34207	48.8691
-1.50818	-27.9027	28.3059
8.15942	-36.2731	8.0433
3.91628	-11.68	47.0456
-7.53817	-20.9318	40.6976
-0.689984	-17.1786	-41.7245
-3.031	-31.823	16.823
-3.75601	-27.141	-36.3667
-2.63179	-21.5685	34.454
3.62113	-16.2139	-41.5893
-8.02892	-19.5993	-38.0918
-7.13664	-28.0898	19.0974
1.45248	-21.9635	-42.3176
10.2033	-34.143	7.44081
-7.63066	-20.557	-39.0618
-10.5499	-26.0952	25.5374
0.597112	-18.6991	-41.2261
-0.439736	-9.09651	48.5705
-3.53641	-19.0685	-44.4424
-1.08643	-10.4508	-48.3088
7.16606	-29.3058	-32.0502
-5.09056	-21.1139	33.4117
2.62863	-6.66267	-48.5032
7.43708	-32.3527	-26.7506
-4.00173	-15.2392	43.4361
-8.44833	-31.3937	-27.0857
7.46824	-25.7634	-35.6887
-3.05853	-29.6269	14.8205
1.03593	-31.1706	13.5383
-5.89826	-27.8751	-13.0856
5.0513	-12.8832	-46.5471
-2.35304	-25.9457	36.7353
3.31673	-33.8066	-3.42667
-2.04891	-34.9371	4.33681
9.16336	-29.2547	27.8339
1.82553	-8.79445	48.9643
-3.13922	-8.87112	-47.6793
1.02557	-14.1089	-44.3219
1.80247	-32.3817	12.4854
-4.82243	-17.8432	42.6477
4.49828	-16.3	-42.0803
2.62537	-14.8134	-46.911
-6.62544	-31.1515	27.6186
9.16543	-33.5703	-8.14149
5.57355	-26.5039	-31.2877
-5.75417	-17.3751	45.4346
-2.38152	-27.8975	31.6932
0.602485	-25.2491	-33.3944
-2.42669	-10.1324	-46.6445
-0.956238	-10.3548	-45.7614
8.60957	-28.149	-19.3829
6.87032	-32.4946	6.51946
6.58713	-28.3911	28.7964
5.67019	-18.6941	35.0328
-12.2295	-33.5476	-10.5081
-3.46529	-19.1938	44.1185
-6.16588	-15.3422	44.9365
3.46115	-9.19949	-47.7645
-7.56027	-21.973	39.7954
-0.845763	-15.5171	-41.3319
-1.50313	-12.212	44.6934
11.8737	-34.2265	10.2573
4.88283	-13.4935	44.8256
6.68987	-28.6914	22.6901
-3.69457	-18.6513	-36.4623
-6.31097	-15.5492	45.6227
-4.15865	-14.4677	-42.8767
-8.4271	-25.3488	-37.9029
1.58203	-8.53627	-48.1264
-1.26125	-21.8946	28.277
-5.33909	-28.4778	-19.8889
1.91278	-10.0173	-48.7026
-0.280564	-22.5907	-38.2948
-5.43796	-31.3062	-28.9899
1.53626	-11.9257	-47.1083
-1.53381	-12.7063	44.9643
-0.0142984	-15.2704	-45.4179
-2.26399	-34.0632	-2.96414
-3.88905	-11.7365	-48.2868
-7.27247	-32.1409	-25.1301
-8.63876	-33.9217	-2.42486
-4.28491	-15.9309	-42.7677
9.14015	-30.6583	20.8101
3.8951	-18.9895	-41.2298
-5.9108	-16.8729	-40.2761
1.27578	-10.0232	-47.8704
-1.70028	-15.4048	44.8731
2.00618	-35.5594	5.38976
2.95176	-11.9539	-46.4146
-0.672274	-11.8214	-46.4994
-4.37514	-14.706	-45.5991
-5.48542	-28.5389	28.1684
-2.75653	-8.46849	49.3979
0.806929	-19.243	38.1771
2.59948	-23.4028	-36.8353
2.98608	-29.9422	16.6935
-0.480002	-19.9595	-42.5619
2.55932	-27.3889	-19.0195
13.4124	-34.5902	-12.7109
-10.9189	-32.4472	2.24151
3.27201	-19.2988	44.7247
4.48499	-25.7979	-36.2642
-2.59427	-17.3826	-45.3206
-0.10007	-22.2112	-36.7684
-10.1693	-33.6045	9.78114
-3.8956	-12.1432	44.8323
1.94649	-16.848	-45.465
0.568198	-21.0184	41.1471
-0.713064	-9.66547	-48.7944
-2.12635	-9.75986	48.9109
-1.38805	-15.3688	47.1268
3.3292	-34.7149	-10.1439
5.6554	-26.1464	19.2517
-8.29055	-31.7063	-29.4072
0.93629	-11.8474	-46.1796
10.5944	-25.8318	32.2723
-5.33673	-18.9581	34.1157
9.21497	-23.0594	-35.5054
1.04687	-10.9184	48.7049
-1.93938	-23.2389	-28.4219
4.80495	-14.7287	42.7441
-1.02126	-3.58134	48.4559
4.86828	-26.9256	-31.6141
-3.83989	-27.9907	12.5642
-2.37117	-7.13548	48.4192
1.9664	-12.0565	-47.3826
-4.30888	-30.7556	25.3457
4.59152	-32.1213	26.9782
-8.15648	-34.7953	-3.4261
4.42353	-31.0384	16.0166
6.01017	-25.6661	-26.6313
3.13554	-22.9393	-37.0478
-0.0988204	-8.22578	-48.789
-3.06372	-24.5355	36.051
