13.7657	1.44638	-47.2469
35.6386	1.35816	-1.54891
13.3145	1.46284	-45.7379
19.3038	3.2273	-40.7353
20.0193	1.8793	42.2063
35.7435	5.11898	-5.24682
30.9346	3.23049	8.84032
32.1831	10.9574	0.655934
16.5573	0.762496	42.6278
16.5402	3.68125	42.2281
21.6835	3.82747	-37.7654
12.8061	1.85963	-46.7349
33.7356	0.888922	-14.6163
10.809	3.58845	-47.9542
28.4935	6.67599	-15.9912
13.578	4.03931	45.1526
31.8824	7.9436	6.09359
10.1546	3.30511	-48.2663
14.2399	5.31125	45.2599
24.5267	4.20275	29.6626
25.9346	5.65283	-29.8091
5.34361	1.20721	-49.0435
27.4204	8.62288	-17.4212
33.1396	12.5764	-10.067
6.31185	0.659171	-48.4958
31.9591	3.65499	7.00122
20.527	5.77303	40.8927
18.2309	1.03244	41.3787
6.093	1.34358	48.0012
13.0087	3.09505	-45.4692
8.37944	0.826113	-46.7376
18.2067	3.59064	-40.2475
10.3383	1.09888	-47.2364
17.0319	1.05755	42.8041
23.4013	8.04612	29.8712
3.96472	1.19993	48.2429
20.6695	4.7553	34.0418
34.4743	3.28889	0.261789
10.925	2.1554	-46.4321
24.9114	8.85159	-17.2514
13.9773	0.893991	46.6961
11.2747	1.5458	-48.1468
6.81602	1.46186	49.3922
14.4976	1.57648	44.3555
34.2403	3.9048	-6.04694
30.9611	6.63282	-21.885
11.212	3.8595	-46.4065
19.1726	7.76195	39.6769
10.3041	1.76844	47.1227
6.11819	1.6243	-48.6466
16.4042	3.87778	44.6616
9.21298	1.68075	47.3422
26.2232	0.519214	25.998
10.6067	2.341	46.5481
37.342	4.84988	-7.70202
29.8673	8.50354	19.4717
27.9963	9.77633	17.2848
24.3786	9.35503	32.9526
13.6637	1.0538	45.5755
28.0239	10.5847	17.4734
27.2034	1.55062	-24.5947
11.2807	1.17147	47.2106
22.9349	1.57428	38.8869
18.5406	7.54958	36.7365
16.4145	2.88682	-41.0791
25.088	7.24397	33.456
32.3934	9.13664	16.3045
17.9915	1.27678	-41.4717
25.1849	6.1839	-27.7031
18.4293	3.8049	-41.9441
15.6724	0.198557	-44.657
9.85891	0.340991	-48.5583
17.3559	3.924	-42.5319
30.8121	2.60753	-24.0238
17.8915	3.40348	-41.2193
14.8108	4.40282	46.4718
11.1126	0.014101	-43.9496
28.2506	3.37093	29.4861
34.8566	1.49397	4.30232
15.1811	3.92299	45.3923
24.3086	6.79678	21.3543
17.6076	0.989038	42.4128
27.5049	5.45679	-25.6203
8.02966	1.60606	-48.4337
17.0051	0.22869	42.0221
31.8803	1.93452	4.84664
8.41248	3.05361	47.0813
28.658	11.4082	17.0287
30.3944	3.20408	-14.5326
31.5485	3.42643	-10.0709
13.7556	4.47122	45.0024
12.3052	3.1987	44.3626
28.133	9.56445	7.34324
30.3915	9.8769	23.7651
18.1685	3.68677	42.0367
24.2883	8.85433	25.2925
15.9158	3.22184	-41.2571
33.4199	0.222291	10.7298
19.2509	5.39513	-40.5784
10.1559	2.11949	47.1748
34.1859	2.03608	-4.26338
15.9153	6.57231	42.5502
30.3075	5.21936	26.0531
5.7272	0.311051	-48.8156
26.707	9.9312	27.4143
22.4241	8.33235	36.2779
18.1395	5.02797	43.4274
17.3899	4.8147	40.6109
8.7833	0.610987	47.4306
20.6366	6.89068	-36.9885
10.3312	0.703456	45.916
17.2463	6.84382	-42.7107
28.5013	9.67624	22.2972
32.935	10.0631	-0.390241
12.413	3.80422	47.1135
27.885	7.54168	-20.0913
11.5486	4.55617	-46.3531
6.32518	1.92655	49.1622
15.1765	1.75562	-43.7676
34.5464	3.53527	2.00107
23.9104	2.75169	33.2181
26.7029	2.46662	35.1005
14.9041	2.85846	45.5269
15.6967	2.7488	45.5608
32.7023	10.9643	4.29493
32.5719	12.4123	-3.10123
25.0771	4.83861	-30.0282
19.2206	1.59135	-36.8058
9.76882	2.19742	-48.3216
11.3623	3.49481	-46.2831
11.9836	0.107381	47.0638
23.2594	7.42645	-36.8756
31.3937	3.88251	-5.18142
30.3284	6.81662	-10.9571
28.7376	9.54408	-28.7653
12.3825	4.56328	-46.5322
7.40982	0.858849	-48.8128
15.1365	2.96609	43.5926
13.8395	5.09892	45.6841
14.1758	1.30855	47.5435
12.0632	4.34548	46.2843
23.7957	3.79468	-32.633
12.3579	4.72812	45.8425
15.9773	3.38171	-43.3348
25.4811	10.3496	26.7057
21.8326	8.27045	32.89
13.6946	4.1201	-43.3648
27.2957	5.79418	-26.2724
21.9906	1.01123	-35.7251
18.2338	2.97888	42.4299
8.77437	1.99855	-46.9754
9.55948	1.51995	47.7104
23.8013	7.62845	-30.9265
22.1917	5.37305	32.3835
30.3725	3.33337	-15.1214
18.7408	6.9372	-41.7683
27.6251	2.59325	-30.5822
23.9726	0.965036	30.2043
29.7437	2.08988	-12.3081
29.6565	4.80212	25.3946
16.3224	0.235711	43.9445
6.78361	0.510721	-48.0422
12.3924	1.47964	46.1539
15.3474	3.32537	-42.786
25.2248	6.85962	-31.106
20.8929	4.99818	-40.0214
18.6096	2.30146	-39.7
16.4876	5.14466	-36.3908
25.7737	7.28214	-33.9534
25.0716	6.06013	27.5577
11.476	1.2228	47.8277
32.7617	11.5486	-3.24298
29.8284	0.233117	-26.1947
18.5215	2.15948	-43.2358
35.1478	4.61706	7.76613
27.126	6.01638	-31.935
29.638	6.58033	16.4655
6.08835	2.37815	-48.9501
8.73406	2.3067	-47.5615
28.7458	8.45458	16.9625
7.80079	1.81878	-48.8002
28.7034	4.06686	14.3291
28.1369	11.0902	-13.738
10.649	0.732348	46.7848
28.8461	1.64898	29.6251
36.5004	3.92915	-6.59988
